key,지역,정보공시 학교코드,학교명,교과교실제(지정?운영),자율학교(지정?운영),수준별 수업(운영),전체학생수,연간1인당 보건실이용건수,일반직계,별정직계(2018년이후),기타직계(2019년이후),특수학급 학급당 학생수,순회학급 학급당 학생수,수업교원 1인당 학생수,체육장 개방여부,체육관 개방여부,강당 개방여부,일반교과교실 개방여부,특별교실 개방여부,시청각실 개방여부,수석교사(계),전문상담교사(계),사서교사(계),보건교사(계),영양교사(계),체력 1등급 (%),체력 2등급 (%),체력 3등급 (%),체력 4등급 (%),체력 5등급 (%),교육청금액,자치단체금액,보호자금액,보호자비율,금전및 유가증권금액,도서및 물품금액,수목시설및 재산금액,학교교육시설 보수확충금액,교육용기자재 및도서금액,학교체육학예 활동금액,학생복지및 자치활동지원금액,지도교사수-동아리?학생자치활동,지도교사수-또래활동,지도교사수-교육주간 활동,지도교사수-기타 학교폭력 예방활동,참여학생수-동아리?학생자치활동,참여학생수-또래활동,참여학생수-교육주간 활동,참여학생수-기타 학교폭력 예방활동,전체학생수_안전교육 계획 및 실시현황,생활안전교육 시간(단위활동차시)-합계,교통안전교육 시간(단위활동차시)-합계,폭력예방및신변보호교육 시간(단위활동차시)-합계,약물중독예방교육 시간(단위활동차시) - 합계 (2020년 이후),지능정보서비스과의존관련교육 시간(단위활동차시) - 합계 (2023년 이후),직업안전교육 시간(단위활동차시)-합계,응급처치교육 시간(단위활동차시)-합계,주 출입구 접근로 설치여부,장애인 전용 주차구역 지정여부,주 출입구 높이차이 제거여부,출입구(문) 설치유무,복도,계단/승강기/경사로/휠체어리프트 유무,장애인용 대변기 설치여부,장애인용 소변기 설치여부,점자블록 설치여부,유도 및 안내설비 설치여부,경보 및 피난설비 설치여부,상담실적(내부상담전문가),상담실적(외부상담전문가),교수학습공간 일반교실,교수학습공간 교과교실,교수학습공간 수준별교실,교수학습공간 특별교실,학생자율동아리 동아리수,창의적체험활동동아리 동아리수
S010002477-2021,서울특별시 은평구,S010002477,은평대영학교,0,0,0,212.0,1.8,12.0,0.0,30.0,6.0,7.0,3.2,무,시설없음,무,무,무,시설없음,0.0,0.0,0.0,1.0,1.0,0.0,0.3846153846153846,0.4487179487179487,0.1666666666666666,0.0,174287.0,111292.0,0.0,0.0,6000000.0,448860.0,0.0,7133500.0,0.0,0.0,1200000.0,0,0,0,0,0,0,0,0,212,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,38.0,5.0,0.0,10.0,8.0,8.0
S010002477-2022,서울특별시 은평구,S010002477,은평대영학교,0,0,0,219.0,4.9,12.0,0.0,33.0,6.5,7.0,3.4,무,시설없음,무,무,무,시설없음,0.0,0.0,0.0,1.0,1.0,0.0,0.3846153846153846,0.4487179487179487,0.1666666666666666,0.0,78983.0,78990.0,0.0,0.0,48020000.0,271146.0,0.0,0.0,27384070.0,0.0,2500000.0,0,0,0,0,0,0,0,0,219,8.0,8.0,5.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,37.0,0.0,0.0,17.0,8.0,8.0
S010002477-2023,서울특별시 은평구,S010002477,은평대영학교,0,0,0,216.0,3.9,13.0,0.0,30.0,6.5,7.0,3.3,시설없음,무,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,2.0,0.0,0.3846153846153846,0.4487179487179487,0.1666666666666666,0.0,159847.0,131307.0,0.0,0.0,16700000.0,3040000.0,0.0,0.0,14131320.0,0.0,2200000.0,0,0,0,0,0,0,0,0,216,8.0,6.0,6.0,4.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,37.0,0.0,0.0,15.0,8.0,8.0
S010002477-2024,서울특별시 은평구,S010002477,은평대영학교,0,0,0,213.0,5.0,13.0,0.0,31.0,6.5,6.0,3.2,시설없음,무,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,2.0,0.0,0.3846153846153846,0.4487179487179487,0.1666666666666666,0.0,274846.0,196190.0,0.0,0.0,8850000.0,6000000.0,0.0,0.0,0.0,0.0,2500000.0,0,0,0,0,0,0,0,0,213,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S010002495-2021,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,511.0,0.4,7.0,0.0,14.0,0.0,0.0,18.6,유,시설없음,유,유,유,유,0.0,0.0,0.0,1.0,1.0,0.0,0.3846153846153846,0.4487179487179487,0.1666666666666666,0.0,324146.0,88521.0,0.0,0.0,0.0,0.0,0.0,0.0,30322.0,0.0,0.0,1,1,1,1,12,12,12,12,511,12.0,9.0,11.0,4.5,4.5,2.5,2.0,적정설치,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,미설치,미설치,적정설치,0.0,0.0,33.0,0.0,1.0,12.0,8.0,8.0
S010002495-2022,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,464.0,2.7,7.0,0.0,13.0,3.0,0.0,16.4,유,시설없음,유,유,유,유,0.0,0.0,0.0,1.0,1.0,0.0205479452054794,0.273972602739726,0.5684931506849316,0.1301369863013698,0.0068493150684931,482583.0,140061.0,0.0,0.0,0.0,0.0,170206510.0,0.0,0.0,0.0,0.0,1,1,22,0,48,9,464,0,464,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,미설치,미설치,적정설치,23.0,0.0,33.0,0.0,1.0,12.0,0.0,15.0
S010002495-2023,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,442.0,4.2,6.0,0.0,12.0,5.0,0.0,15.7,무,시설없음,무,유,무,무,0.0,0.0,0.0,1.0,1.0,0.0136054421768707,0.3469387755102041,0.564625850340136,0.0748299319727891,0.0,421304.0,173482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22,22,0,57,437,437,0,439,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,34.0,0.0,33.0,0.0,1.0,12.0,0.0,10.0
S010002495-2024,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,408.0,5.5,6.0,0.0,12.0,5.0,0.0,17.0,유,시설없음,유,유,유,유,0.0,0.0,0.0,1.0,1.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,456567.0,179756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22,22,0,57,437,437,0,403,12.0,11.0,8.0,4.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,35.0,0.0,26.0,2.0,1.0,16.0,0.0,9.0
S010002501-2021,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,408.0,5.5,6.0,0.0,4.0,0.0,0.0,11.1,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,0.0,0.0,0.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,0.0,0.0,7012.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0
S010002501-2022,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,408.0,5.5,6.0,0.0,4.0,0.0,0.0,9.9,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,0.0,0.0,0.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
S010002501-2023,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,408.0,5.5,6.0,0.0,4.0,0.0,0.0,8.3,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,0.0,0.0,0.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S010002501-2024,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,408.0,5.5,6.0,0.0,4.0,0.0,0.0,8.2,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,0.0,0.0,0.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S010002502-2021,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,408.0,5.5,9.0,0.0,14.0,0.0,0.0,15.1,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,0.0,0.0,0.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,464,2.0,2.0,4.0,2.0,2.0,2.0,2.0,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0
S010002502-2022,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,408.0,5.5,10.0,0.0,11.0,0.0,0.0,12.3,유,유,유,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,0.0,0.0,0.0,0.0,0.0,6120000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,424,2.0,0.0,6.0,2.0,2.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,31.0,22.0,1.0,10.0,18.0,18.0
S010002502-2023,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,408.0,5.5,8.0,0.0,3.0,0.0,0.0,11.2,유,유,유,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,31.0,22.0,1.0,10.0,0.0,18.0
S010002502-2024,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,408.0,5.5,6.0,0.0,3.0,0.0,0.0,11.7,유,유,유,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,51522.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0,0,0,0,0,0,0,0,336,11.0,4.0,4.0,2.0,2.0,6.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S010002503-2021,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,408.0,5.5,7.0,0.0,2.0,0.0,0.0,12.6,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,0.0,0.0,0.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,0.0,0.0,0.0,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0,0,0,0,0,0,0,0,230,9.1,4.0,9.3,2.4,2.5,3.3,2.2,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
S010002503-2022,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,408.0,5.5,6.0,0.0,3.0,0.0,0.0,12.4,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,0.0,0.0,0.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0,0,0,0,0,0,0,0,252,9.1,4.0,9.3,2.4,2.5,3.3,2.2,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
S010002503-2023,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,408.0,5.5,5.0,0.0,3.0,0.0,0.0,11.7,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,0.0,0.0,0.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0,0,0,0,0,0,0,0,235,8.0,8.0,10.0,5.0,1.0,4.0,3.0,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S010002503-2024,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,408.0,5.5,5.0,0.0,3.0,0.0,0.0,10.9,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,1.0,0.0,0.0,0.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,36984.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0,0,0,0,0,0,0,0,223,8.0,8.0,10.0,6.0,0.0,4.0,6.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S010002504-2021,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,408.0,5.5,5.0,0.0,3.0,0.0,0.0,11.5,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,0.0,0.0,0.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
S010002504-2022,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,408.0,5.5,5.0,0.0,3.0,0.0,0.0,11.0,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,0.0,0.0,0.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448000.0,0,0,0,0,0,0,0,0,254,8.0,8.0,6.0,3.0,3.0,7.0,2.0,단순설치,적정설치,적정설치,단순설치,단순설치,단순설치,적정설치,미설치,미설치,단순설치,단순설치,0.0,0.0,24.0,4.0,3.0,9.0,0.0,11.0
S010002504-2023,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,408.0,5.5,5.0,0.0,3.0,0.0,0.0,11.2,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,1.0,0.0,0.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,209,8.0,8.0,6.0,3.0,3.0,7.0,2.0,단순설치,적정설치,적정설치,단순설치,단순설치,단순설치,적정설치,미설치,미설치,단순설치,단순설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S010002504-2024,서울특별시 양천구,S010002495,서울신기초등학교,0,0,0,408.0,5.5,6.0,0.0,3.0,0.0,0.0,14.0,무,무,시설없음,무,무,무,0.0,0.0,0.0,0.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,32580.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,213,8.0,8.0,8.0,6.0,2.0,2.0,2.0,단순설치,적정설치,적정설치,단순설치,단순설치,단순설치,적정설치,미설치,미설치,단순설치,단순설치,0.0,0.0,22.0,5.0,0.0,23.0,0.0,11.0
S010002520-2021,서울특별시 종로구,S010002520,서울경운학교,0,0,0,105.0,7.2,9.0,0.0,18.0,5.0,6.0,2.6,시설없음,무,시설없음,무,무,무,0.0,0.0,0.0,1.0,2.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,145224.0,46751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,105,12.0,11.0,8.0,4.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,22.0,0.0,0.0,6.0,8.0,8.0
S010002520-2022,서울특별시 종로구,S010002520,서울경운학교,0,0,0,110.0,11.6,9.0,0.0,22.0,7.0,6.5,2.8,시설없음,무,시설없음,무,무,무,0.0,0.0,0.0,1.0,1.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,43931.0,43931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,110,10.0,9.0,3.0,4.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S010002520-2023,서울특별시 종로구,S010002520,서울경운학교,0,0,0,121.0,10.8,7.0,0.0,22.0,6.0,6.0,2.7,시설없음,무,시설없음,무,무,무,0.0,0.0,0.0,1.0,1.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,52618.0,52618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,121,8.0,8.0,5.0,3.0,2.0,1.0,1.0,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S010002520-2024,서울특별시 종로구,S010002520,서울경운학교,0,0,0,117.0,12.4,8.0,0.0,21.0,6.0,6.0,2.7,시설없음,유,시설없음,무,무,유,0.0,0.0,0.0,1.0,2.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,57069.0,57069.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,117,12.0,11.0,8.0,5.0,5.0,2.0,2.0,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S010002525-2021,서울특별시 종로구,S010002520,서울경운학교,0,0,0,117.0,12.4,7.0,0.0,10.0,0.0,0.0,12.1,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,0.0,0.0,0.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0,0,0,0,0,0,0,0,358,3.0,1.0,6.0,1.0,0.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S010002525-2022,서울특별시 종로구,S010002520,서울경운학교,0,0,0,117.0,12.4,7.0,0.0,2.0,0.0,0.0,11.2,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,1.0,0.0,0.0,0.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,0.0,0.0,0.0,0.0,10500000.0,0.0,0.0,0.0,0.0,0.0,3200000.0,0,0,0,0,0,0,0,0,363,3.0,1.0,6.0,1.0,1.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S010002525-2023,서울특별시 종로구,S010002520,서울경운학교,0,0,0,117.0,12.4,7.0,0.0,2.0,0.0,0.0,9.4,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,0.0,0.0,0.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0,0,0,0,0,0,0,0,336,4.0,6.0,1.0,1.0,1.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S010002525-2024,서울특별시 종로구,S010002520,서울경운학교,0,0,0,117.0,12.4,7.0,0.0,2.0,0.0,0.0,8.9,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,1.0,0.0,0.0,0.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,44111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800000.0,0,0,0,0,0,0,0,0,282,18.0,16.0,24.0,10.0,6.0,6.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
S010004058-2021,서울특별시 송파구,S010004058,서울체육중학교,0,0,1,157.0,1.8,0.0,0.0,5.0,0.0,0.0,8.9,시설없음,유,시설없음,유,유,시설없음,0.0,0.0,0.0,0.0,0.0,0.0845070422535211,0.4577464788732394,0.4366197183098591,0.0211267605633802,0.0,197289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,7,0,0,157,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,적정설치,미설치,미설치,287.0,0.0,6.0,1.0,0.0,5.0,8.0,8.0
S010004058-2022,서울특별시 송파구,S010004058,서울체육중학교,0,0,1,169.0,8.9,0.0,0.0,5.0,0.0,0.0,8.5,시설없음,유,시설없음,유,유,시설없음,0.0,0.0,0.0,0.0,0.0,0.4090909090909091,0.4943181818181818,0.096590909090909,0.0,0.0,266380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,7,0,0,169,8.0,8.0,5.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,적정설치,미설치,미설치,840.0,41.0,6.0,1.0,0.0,5.0,0.0,18.0
S010004058-2023,서울특별시 송파구,S010004058,서울체육중학교,0,0,1,162.0,16.8,0.0,0.0,5.0,0.0,0.0,8.3,시설없음,유,시설없음,유,유,시설없음,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.422360248447205,0.0559006211180124,0.0,0.0,294136400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,14,0,0,14,162,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,적정설치,미설치,미설치,722.0,0.0,6.0,1.0,0.0,5.0,0.0,15.0
S010004058-2024,서울특별시 송파구,S010004058,서울체육중학교,0,0,1,158.0,14.2,0.0,0.0,4.0,0.0,0.0,9.1,시설없음,유,시설없음,무,무,시설없음,0.0,0.0,0.0,0.0,0.0,0.5548387096774193,0.3483870967741935,0.0967741935483871,0.0,0.0,222364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,2,14,6,164,164,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,559.0,7.0,6.0,1.0,0.0,5.0,0.0,16.0
S010005076-2021,서울특별시 송파구,S010004058,서울체육중학교,0,0,1,158.0,14.2,0.0,0.0,4.0,0.0,0.0,10.5,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,0.0,0.0,0.0,0.0,0.5548387096774193,0.3483870967741935,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,미설치,미설치,0.0,0.0,7.0,0.0,0.0,0.0,8.0,8.0
S010005076-2022,서울특별시 송파구,S010004058,서울체육중학교,0,0,1,158.0,14.2,0.0,0.0,4.0,0.0,0.0,13.0,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,0.0,0.0,0.0,0.0,0.5548387096774193,0.3483870967741935,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,미설치,미설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S010005076-2023,서울특별시 송파구,S010004058,서울체육중학교,0,0,1,158.0,14.2,0.0,0.0,4.0,0.0,0.0,8.5,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,0.0,0.0,0.0,0.0,0.5548387096774193,0.3483870967741935,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,미설치,미설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
