key,지역,정보공시 학교코드,학교명,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,y,s1,s2,s3,s4
S010000936-2021,서울특별시 송파구,S010000936,서울아주초등학교,시설없음,시설없음,시설없음,18.4,3.489830508474576,0,1,0,1.3711864406779664,13.6,10.7,10.1,4.4,6.1,2.0,2.4,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,시설없음,시설없음,9.079023181658634,0.15783819007936337,2.0205147523203637,49.4,20.1
S010000936-2022,서울특별시 송파구,S010000936,서울아주초등학교,무,무,시설없음,16.3,3.60109409190372,0,1,0,0.7564551422319474,13.6,10.8,10.1,4.2,5.9,2.1,2.4,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유,11.79348207156561,2.8604439780166873,2.0364246549856286,49.2,20.1
S010000936-2023,서울특별시 송파구,S010000936,서울아주초등학교,무,무,시설없음,17.1,3.42541567695962,0,1,0,1.0501187648456058,24.5,18.4,15.4,16.6,16.6,3.3,3.6,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유,12.619037900913364,3.024451633574908,2.003809904095381,98.49999999999999,20.1
S010000936-2024,서울특별시 송파구,S010000936,서울아주초등학교,무,무,시설없음,19.0,3.416326530612245,0,0,0,1.1204081632653062,12.0,11.0,13.0,5.0,5.0,3.0,3.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,무,8.017949339946426,0.05684652520242922,1.0072180509196458,52.1,20.1
S010000937-2021,서울특별시 송파구,S010000937,서울영풍초등학교,무,무,시설없음,14.2,3.0465930018416207,0,1,0,2.1257826887661144,18.3,15.6,19.3,6.6,4.0,3.3,3.8,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,무,9.647806355514174,0.3770700293434656,1.9124788406056852,71.0,22.1
S010000937-2022,서울특별시 송파구,S010000937,서울영풍초등학교,무,무,시설없음,15.8,4.562474645030425,0,1,0,1.3170385395537525,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,무,9.242658807917556,0.13769284273587545,2.20050611014934,45.1,22.1
S010000937-2023,서울특별시 송파구,S010000937,서울영풍초등학교,무,무,시설없음,16.1,3.443465045592705,0,1,0,1.1638297872340426,14.0,11.0,9.0,10.0,2.0,2.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,무,9.109695894771674,0.0758580538589385,2.0044757351793705,51.1,22.1
S010000937-2024,서울특별시 송파구,S010000937,서울영풍초등학교,무,무,시설없음,16.5,3.831343283582089,0,0,0,1.1447761194029853,12.0,12.0,10.0,4.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,무,8.095874001022818,0.06760454449112231,1.0804188469856166,47.1,22.1
S010000938-2021,서울특별시 송파구,S010000938,서울오금초등학교,유,유,시설없음,19.0,2.693192868719611,0,0,0,2.206969205834684,13.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,유,유,시설없음,11.846173458925158,4.3958100871125705,0.8407311498195682,46.1,16.1
S010000938-2022,서울특별시 송파구,S010000938,서울오금초등학교,유,유,시설없음,18.3,9.7,0,0,0,1.7000000000000002,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,유,유,시설없음,12.58884881687904,4.265314125531085,1.7358331728489045,45.1,16.1
S010000938-2023,서울특별시 송파구,S010000938,서울오금초등학교,유,유,시설없음,17.900000000000002,4.84006116207951,0,0,0,1.476146788990826,12.0,11.0,8.0,3.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,유,유,시설없음,11.913002378039263,4.194717585884597,1.2480891858517242,40.1,16.1
S010000938-2024,서울특별시 송파구,S010000938,서울오금초등학교,유,유,시설없음,18.700000000000003,4.342424242424243,0,0,0,1.9181818181818184,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,유,유,시설없음,12.087719519891255,4.325688883841825,1.1743291175503792,45.1,16.1
S010000939-2021,서울특별시 송파구,S010000939,서울오륜초등학교,유,유,유,19.200000000000003,2.5205748865355524,0,0,0,0.251285930408472,12.0,11.0,8.0,4.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,유,유,시설없음,11.913906567467468,4.309418088383781,0.7948864175100225,45.1,20.1
S010000939-2022,서울특별시 송파구,S010000939,서울오륜초등학교,유,유,유,17.1,4.854098360655737,0,0,0,0.2639344262295082,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,유,유,시설없음,12.391405048311611,4.333972703908553,1.2478302828293946,45.1,20.1
S010000939-2023,서울특별시 송파구,S010000939,서울오륜초등학교,유,유,유,17.400000000000002,4.654079696394686,0,0,0,0.8590132827324478,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,유,유,시설없음,12.952861057143734,4.9240145529502755,1.2192444426197941,45.1,20.1
S010000939-2024,서울특별시 송파구,S010000939,서울오륜초등학교,유,유,유,18.700000000000003,3.0940119760479043,0,0,0,0.8984031936127743,12.0,11.0,8.0,10.0,10.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,유,유,시설없음,12.893355583037406,4.946431839607011,0.9370542122064958,55.1,20.1
S010000941-2021,서울특별시 송파구,S010000941,서울잠동초등학교,유,유,유,21.4,2.0925280199252803,0,0,0,0.72266500622665,16.6,12.1,15.0,5.5,5.6,2.2,2.5,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,미설치,적정설치,유,시설없음,유,12.544969743606174,4.8375952486249005,0.6700305858573846,59.60000000000001,19.1
S010000941-2022,서울특별시 송파구,S010000941,서울잠동초등학교,유,유,유,20.700000000000003,4.071119133574007,0,0,0,0.7016847172081829,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,미설치,적정설치,유,유,시설없음,12.715684271396746,4.822864451686331,1.1342492381491986,45.1,19.1
S010000941-2023,서울특별시 송파구,S010000941,서울잠동초등학교,유,유,유,20.200000000000003,4.026096997690531,0,0,0,0.6773672055427251,12.0,11.0,8.0,6.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,미설치,적정설치,유,유,시설없음,12.68904202959471,4.805229123990458,1.1252423240430336,45.1,19.1
S010000941-2024,서울특별시 송파구,S010000941,서울잠동초등학교,무,무,무,20.200000000000003,4.128436018957346,0,0,0,0.6924170616113744,12.0,11.0,9.0,3.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,미설치,적정설치,유,유,시설없음,9.717600357566015,1.8162165926402936,1.1428131833645037,45.1,19.1
S010000942-2021,서울특별시 송파구,S010000942,서울잠신초등학교,유,시설없음,시설없음,24.8,1.0679370840895344,0,0,0,0.2814882032667877,12.0,11.0,10.0,5.0,5.0,3.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,유,9.582318609929812,2.3661676305147896,0.20655236280049616,50.1,22.1
S010000942-2022,서울특별시 송파구,S010000942,서울잠신초등학교,유,시설없음,시설없음,24.1,3.499615137908916,0,0,0,0.2924310455420141,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,유,10.325664357434244,2.3852368090808094,1.0359676933210946,45.1,22.1
S010000942-2023,서울특별시 송파구,S010000942,서울잠신초등학교,무,시설없음,시설없음,21.9,3.58993288590604,0,0,0,0.3013422818791946,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,무,7.353723386589058,-0.5997542555986253,1.0490177871553443,45.1,22.1
S010000942-2024,서울특별시 송파구,S010000942,서울잠신초등학교,유,시설없음,시설없음,22.0,3.772316384180791,0,0,0,0.311864406779661,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,유,유,유,11.310943261399185,3.41740661035461,1.0839345894709116,45.1,20.1
S010000943-2021,서울특별시 송파구,S010000943,서울잠실초등학교,유,유,유,21.700000000000003,1.554545454545455,0,0,0,0.1909090909090909,14.0,13.0,19.0,3.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,미설치,유,유,시설없음,11.575237403395015,4.172021035965503,0.4626938465244914,54.1,19.1
S010000943-2022,서울특별시 송파구,S010000943,서울잠실초등학교,유,유,유,20.4,3.8399821905609977,0,0,0,0.1890471950133571,10.0,10.0,14.0,4.0,6.0,3.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음,12.24278239981947,4.167120706985384,1.0926041551424066,51.1,21.1
S010000943-2023,서울특별시 송파구,S010000943,서울잠실초등학교,유,유,유,19.6,3.844292237442922,0,0,0,0.191324200913242,10.0,10.0,14.0,10.0,6.0,3.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음,12.358573342780588,4.173107048555796,1.0913891370808058,57.1,21.1
S010000943-2024,서울특별시 송파구,S010000943,서울잠실초등학교,유,유,유,17.1,0.1,0,0,0,0.1,12.0,11.0,8.0,6.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음,9.23700709857323,3.8487074535029775,-1.469855641920401,45.1,21.1
S010000944-2021,서울특별시 송파구,S010000944,서울잠일초등학교,무,무,무,26.6,0.9443271767810024,0,0,0,0.4693931398416886,13.0,10.0,8.0,5.0,5.0,1.0,3.0,적정설치,적정설치,적정설치,단순설치,미설치,적정설치,적정설치,적정설치,단순설치,단순설치,단순설치,유,유,시설없음,8.333491962965802,1.6218426947946816,0.12394774967207019,45.1,16.1
S010000944-2022,서울특별시 송파구,S010000944,서울잠일초등학교,무,무,무,25.700000000000003,3.3222222222222224,0,0,0,0.4888888888888889,11.0,12.0,8.0,10.0,10.0,2.0,1.0,적정설치,적정설치,적정설치,단순설치,미설치,적정설치,적정설치,적정설치,단순설치,단순설치,단순설치,유,유,시설없음,9.414611721374204,1.642189981793998,1.0027682817373536,54.1,16.1
S010000944-2023,서울특별시 송파구,S010000944,서울잠일초등학교,무,무,무,22.700000000000003,3.429506314580941,0,0,0,0.5018369690011482,12.0,11.0,8.0,10.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,단순설치,미설치,적정설치,적정설치,적정설치,단순설치,단순설치,단순설치,유,유,시설없음,9.305161955192293,1.655260012508383,1.0188096696711195,47.1,16.1
S010000944-2024,서울특별시 송파구,S010000944,서울잠일초등학교,무,무,무,21.9,3.6202863961813847,0,0,0,0.5176610978520286,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,무,무,시설없음,7.583849564159964,-0.32921725104465455,1.054911528213965,45.1,21.1
S010000945-2021,서울특별시 송파구,S010000945,서울잠전초등학교,무,무,시설없음,15.0,2.6848142164781907,0,0,0,1.877059773828756,13.0,13.0,9.0,4.0,7.0,3.0,2.0,단순설치,적정설치,단순설치,미설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,유,유,시설없음,9.38790380507831,2.31485330125211,0.8267305827693275,51.1,10.1
S010000945-2022,서울특별시 송파구,S010000945,서울잠전초등학교,무,무,시설없음,16.0,1.513427561837456,0,0,0,2.043462897526502,12.0,11.0,8.0,8.0,2.0,2.0,2.0,적정설치,적정설치,단순설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,미설치,유,유,시설없음,9.373717779256168,2.3573229337604675,0.4286933269966505,45.1,16.1
S010000945-2023,서울특별시 송파구,S010000945,서울잠전초등학교,무,무,시설없음,16.700000000000003,1.8142857142857145,0,0,0,1.4333333333333336,12.0,11.0,8.0,10.0,2.0,2.0,2.0,적정설치,적정설치,단순설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,미설치,유,유,시설없음,9.368848367086091,2.1800013670157035,0.5577547270575982,47.1,16.1
S010000945-2024,서울특별시 송파구,S010000945,서울잠전초등학교,무,무,시설없음,15.0,1.650387596899225,0,0,0,1.4565891472868218,12.0,11.0,12.0,10.0,4.0,2.0,2.0,적정설치,적정설치,단순설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,미설치,유,유,시설없음,9.425154578598729,2.188048751028874,0.48610962733154367,53.1,16.1
S010000946-2021,서울특별시 송파구,S010000946,서울중대초등학교,유,유,유,19.0,1.6533980582524272,0,0,0,0.8766990291262136,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음,12.243011066235942,4.934204236096652,0.4992047685656268,45.1,20.1
S010000946-2022,서울특별시 송파구,S010000946,서울중대초등학교,무,무,무,18.5,4.518828049951969,0,0,0,1.7330451488952932,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음,8.286207505068427,0.27494003142189427,1.2016654120728694,45.1,20.1
S010000946-2023,서울특별시 송파구,S010000946,서울중대초등학교,무,무,무,18.4,4.574708171206225,0,0,0,1.753696498054475,12.0,11.0,8.0,4.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음,8.302446221942267,0.28086292240069144,1.20999756951568,41.1,22.1
S010000946-2024,서울특별시 송파구,S010000946,서울중대초등학교,무,무,무,18.5,4.564285714285714,0,0,0,1.8857142857142857,12.0,11.0,8.0,8.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음,8.43028515414282,0.31715334026850595,1.2086719588419752,45.1,22.1
S010000947-2021,서울특별시 강동구,S010000947,서울천동초등학교,유,유,시설없음,16.5,2.0559902200488995,0,0,0,0.9557457212713936,11.0,10.0,8.0,5.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음,9.25802631994073,1.9773683083780536,0.6446983326025619,42.1,18.1
S010000947-2022,서울특별시 강동구,S010000947,서울천동초등학교,무,무,시설없음,18.1,3.2055900621118014,0,0,0,0.9695652173913044,10.0,9.0,3.0,3.0,2.0,1.0,2.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음,7.2452062643278135,-0.015453768731538274,0.9602229230327419,30.1,18.1
S010000947-2023,서울특별시 강동구,S010000947,서울천동초등학교,무,무,시설없음,17.200000000000003,4.797156983930779,0,0,0,1.83053152039555,12.0,11.0,8.0,8.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음,8.246959253660274,0.30230318649248294,1.2398618823873782,45.1,18.1
S010000947-2024,서울특별시 강동구,S010000947,서울천동초등학교,무,무,시설없음,16.6,4.775324675324675,0,0,0,2.307792207792208,12.0,11.0,10.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음,8.401224107233219,0.41814565665346093,1.2348935112856045,47.1,18.1
S010000948-2021,서울특별시 강동구,S010000948,서울천일초등학교,유,유,시설없음,13.4,4.948484848484848,0,1,0,5.554545454545454,14.0,12.0,13.8,4.9,4.9,2.6,3.1,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,단순설치,유,시설없음,유,14.070695967800214,4.85730829668959,2.249119742304801,55.4,19.1
S010000948-2022,서울특별시 강동구,S010000948,서울천일초등학교,유,유,시설없음,14.3,5.560750853242321,0,1,0,6.2433447098976105,14.0,12.0,13.8,4.9,4.9,2.6,3.1,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,단순설치,유,시설없음,유,14.214052131943498,4.915758024990093,2.3340261781475826,55.4,19.1
