key,지역,정보공시 학교코드,학교명,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
S010001016-2024,서울특별시 강서구,S010001016,서울내발산초등학교,무,무,무,20.1,0.1,0,0,0,0.1,12.0,11.0,8.0,6.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010001017-2021,서울특별시 강서구,S010001017,서울등명초등학교,유,유,유,7.6,18.077528089887643,0,0,0,5.717977528089887,10.0,9.0,3.0,2.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,유,유,시설없음
S010001017-2022,서울특별시 강서구,S010001017,서울등명초등학교,유,유,유,8.799999999999999,16.766666666666666,0,0,0,5.655555555555555,12.0,11.0,8.0,2.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,유,시설없음,유
S010001017-2023,서울특별시 강서구,S010001017,서울등명초등학교,유,유,유,9.6,13.641666666666666,0,0,0,5.308333333333334,12.0,11.0,10.0,4.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,유,시설없음,유
S010001017-2024,서울특별시 강서구,S010001017,서울등명초등학교,유,유,유,9.4,12.480952380952381,0,1,0,4.8619047619047615,12.0,11.0,10.0,4.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,유,시설없음,유
S010001018-2021,서울특별시 강서구,S010001018,서울등서초등학교,유,유,시설없음,13.1,5.415614617940199,0,0,0,3.422259136212625,10.0,8.0,12.0,3.0,3.0,2.0,6.0,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,적정설치,유,시설없음,시설없음
S010001018-2022,서울특별시 강서구,S010001018,서울등서초등학교,유,유,시설없음,14.1,3.74963503649635,0,0,0,3.74963503649635,21.0,19.0,15.0,3.0,7.0,3.0,4.0,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,적정설치,유,유,시설없음
S010001018-2023,서울특별시 강서구,S010001018,서울등서초등학교,유,유,시설없음,12.0,4.385714285714285,0,0,0,3.6714285714285713,13.6,12.0,9.6,5.4,5.5,2.5,3.9,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,유,유,시설없음
S010001018-2024,서울특별시 강서구,S010001018,서울등서초등학교,유,유,시설없음,15.1,3.0197080291970804,0,0,0,2.6547445255474456,13.6,12.0,9.6,5.4,5.5,2.5,3.9,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010001019-2021,서울특별시 강서구,S010001019,서울등양초등학교,유,유,시설없음,9.9,9.13954802259887,0,0,0,1.2299435028248589,12.0,11.0,10.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,미설치,미설치,미설치,유,유,유
S010001019-2022,서울특별시 강서구,S010001019,서울등양초등학교,유,유,시설없음,9.9,7.743312101910828,0,0,0,1.3738853503184716,10.0,9.0,5.0,2.0,3.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,미설치,미설치,미설치,유,유,유
S010001019-2023,서울특별시 강서구,S010001019,서울등양초등학교,시설없음,시설없음,시설없음,10.4,7.106369426751592,0,0,0,2.647770700636943,12.0,11.0,8.0,10.0,1.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,미설치,미설치,미설치,시설없음,시설없음,시설없음
S010001019-2024,서울특별시 강서구,S010001019,서울등양초등학교,무,무,시설없음,10.7,6.807317073170732,0,0,0,2.5390243902439025,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,미설치,미설치,미설치,무,유,무
S010001020-2021,서울특별시 강서구,S010001020,서울등원초등학교,유,유,유,10.799999999999999,9.45672514619883,0,0,0,8.287134502923976,12.0,11.0,8.0,4.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,무,무,시설없음
S010001020-2022,서울특별시 강서구,S010001020,서울등원초등학교,시설없음,시설없음,시설없음,10.9,4.778362573099415,0,0,0,8.287134502923976,10.0,9.0,3.0,2.6,2.5,0.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,시설없음,시설없음,시설없음
S010001020-2023,서울특별시 강서구,S010001020,서울등원초등학교,유,유,유,10.1,0.1,0,0,0,0.1,10.0,9.0,3.0,2.6,2.5,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,유,유,시설없음
S010001020-2024,서울특별시 강서구,S010001020,서울등원초등학교,유,유,유,9.0,5.1,0,0,0,8.85,12.0,11.0,8.0,10.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,유,유,시설없음
S010001021-2021,서울특별시 강서구,S010001021,서울등촌초등학교,유,유,무,15.1,3.3000000000000003,0,0,0,2.9000000000000004,12.0,11.0,8.0,6.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,유,유,시설없음
S010001021-2022,서울특별시 강서구,S010001021,서울등촌초등학교,유,유,무,15.4,3.136437246963563,0,0,0,2.934008097165992,12.0,11.0,12.0,2.0,7.0,3.0,3.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,유,유,시설없음
S010001021-2023,서울특별시 강서구,S010001021,서울등촌초등학교,유,유,무,16.0,3.977551020408163,0,0,0,2.9571428571428573,12.0,11.0,8.0,8.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,유,유,시설없음
S010001021-2024,서울특별시 강서구,S010001021,서울등촌초등학교,무,무,무,15.799999999999999,3.996103896103896,0,0,0,3.1303030303030304,12.0,11.0,8.0,8.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,무,무,시설없음
S010001022-2021,서울특별시 강서구,S010001022,서울등현초등학교,무,무,무,18.400000000000002,2.6356576862123613,0,0,0,1.2093502377179082,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,무,시설없음,무
S010001022-2022,서울특별시 강서구,S010001022,서울등현초등학교,무,무,무,17.8,5.55144804088586,0,0,0,1.292504258943782,11.7,9.7,15.5,3.9,4.7,2.6,2.5,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,무,시설없음,무
S010001022-2023,서울특별시 강서구,S010001022,서울등현초등학교,무,무,무,17.3,6.096472663139329,0,0,0,1.334567901234568,17.0,12.0,9.0,10.0,10.0,4.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,무,시설없음,무
S010001022-2024,서울특별시 강서구,S010001022,서울등현초등학교,무,무,무,17.1,4.0473684210526315,0,0,0,1.7917293233082707,17.0,12.0,9.0,5.0,5.0,4.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,무,시설없음,무
S010001023-2021,서울특별시 양천구,S010001023,서울목동초등학교,무,무,무,23.1,1.2510791366906475,0,0,0,0.5316546762589928,11.6,10.4,8.3,4.5,4.9,2.1,2.1,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음
S010001023-2022,서울특별시 양천구,S010001023,서울목동초등학교,무,무,무,22.900000000000002,2.6604551920341395,0,0,0,0.52674253200569,10.4,9.4,3.1,2.6,2.6,0.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,무,무,시설없음
S010001023-2023,서울특별시 양천구,S010001023,서울목동초등학교,무,무,무,21.1,2.6513819985825653,0,0,0,0.5252303330970942,10.4,9.4,3.1,3.5,2.2,0.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,유,유,시설없음
S010001023-2024,서울특별시 양천구,S010001023,서울목동초등학교,무,무,무,21.3,2.408265078183172,0,0,1,0.5467609828741623,16.0,11.0,15.0,5.6,4.6,2.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,유,유,시설없음
S010001024-2021,서울특별시 양천구,S010001024,서울목원초등학교,유,유,유,17.0,3.057486136783734,0,0,0,0.4696857670979667,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,미설치,미설치,미설치,유,시설없음,무
S010001024-2022,서울특별시 양천구,S010001024,서울목원초등학교,유,유,유,17.700000000000003,4.052569169960474,0,0,0,0.692885375494071,13.5,11.2,11.8,5.0,5.3,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,미설치,미설치,미설치,유,시설없음,무
S010001024-2023,서울특별시 양천구,S010001024,서울목원초등학교,유,유,유,17.8,0.1,0,0,0,0.1,13.3,11.0,9.0,8.2,6.0,2.0,2.2,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,단순설치,미설치,단순설치,유,시설없음,무
S010001024-2024,서울특별시 양천구,S010001024,서울목원초등학교,유,유,유,17.3,4.457298474945533,0,0,0,0.75359477124183,13.3,11.0,9.0,7.1,7.1,2.0,2.2,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,단순설치,적정설치,단순설치,유,시설없음,무
S010001025-2021,서울특별시 강서구,S010001025,서울발산초등학교,무,무,유,20.400000000000002,1.422314049586777,0,0,0,0.4305785123966942,10.0,9.0,3.0,3.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,단순설치,단순설치,적정설치,적정설치,적정설치,미설치,미설치,적정설치,유,유,시설없음
S010001025-2022,서울특별시 강서구,S010001025,서울발산초등학교,무,무,무,18.5,2.9522039757994816,0,0,0,0.4457216940363008,10.0,9.0,3.0,2.0,3.0,0.0,1.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,미설치,미설치,미설치,미설치,유,무,시설없음
S010001025-2023,서울특별시 강서구,S010001025,서울발산초등학교,무,무,무,17.0,2.9933092224231466,0,0,0,0.5520795660036166,10.5,8.8,17.0,8.0,8.0,2.3,2.5,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,미설치,미설치,미설치,미설치,유,유,시설없음
S010001025-2024,서울특별시 강서구,S010001025,서울발산초등학교,무,무,무,16.8,3.20077519379845,0,0,0,0.5844961240310077,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,미설치,미설치,미설치,미설치,유,유,시설없음
S010001026-2021,서울특별시 강서구,S010001026,서울방화초등학교,유,유,유,17.5,2.8210884353741497,0,0,0,1.8006802721088437,12.0,10.0,18.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,미설치,미설치,적정설치,유,무,시설없음
S010001026-2022,서울특별시 강서구,S010001026,서울방화초등학교,유,유,유,16.5,3.2413612565445025,0,0,0,1.8452006980802793,13.0,12.0,15.0,2.0,8.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,미설치,미설치,적정설치,유,무,시설없음
